"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-09","8.28",",,W"," 2340",",,X"," 2340",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"80",",,0","71",",,0",,,"  270",",,X","  270",",,X","0.0",",,0","17.0",",,X","19.9",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-10","10.29",",,W"," 2048",",,X"," 2048",",,W","0.16",",,0,2400","0.0",",,0,","0.0",",,0,",,,"92",",,0","72",",,0",,,"  340",",,X","  350",",,X","0.0",",,0","29.1",",,X","36.9",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-11","7.16",",,W"," 1312",",,X"," 1307",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"90",",,0","76",",,0",,,"  320",",,X","  320",",,X","0.0",",,0","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-12","8.95",",,W"," 1552",",,X"," 1605",",,W","0.02",",,0,2400","0.0",",,0,","0.0",",,0,",,,"83",",,0","71",",,0",,,"  110",",,X","  110",",,X","0.0",",,0","17.9",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-13","7.61",",,W"," 0831",",,X"," 0836",",,W","0.01",",,0,2400","0.0",",,0,","0.0",",,0,",,,"76",",,0","69",",,0",,,"   50",",,X","   50",",,X","0.0",",,0","16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-14","6.26",",,W"," 0540",",,X",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"82",",,0","66",",,0",,,"  130",",,X",,,"0.0",",,0","17.0",",,X",,,,,,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-15","8.50",",,W"," 1708",",,X"," 1750",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"86",",,0","69",",,0",,,"  190",",,X","  190",",,X","0.0",",,0","16.1",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-16","8.50",",,W"," 1846",",,X"," 1647",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"90",",,0","71",",,0",,,"  180",",,X","  200",",,X","0.0",",,0","15.0",",,X","25.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-17","9.84",",,W"," 1735",",,X"," 0528",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"91",",,0","73",",,0",,,"  190",",,X","  220",",,X","0.0",",,0","19.9",",,X","30.0",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-18","12.30",",,W"," 2123",",,X"," 2122",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"89",",,0","71",",,0",,,"  310",",,X","  300",",,X","0.0",",,0","30.0",",,X","38.0",",,X",,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-19","10.51",",,W"," 1710",",,X"," 1716",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"90",",,0","73",",,0",,,"  200",",,X","  210",",,X","0.0",",,0","17.9",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-20","8.50",",,W"," 1726",",,X"," 1923",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"87",",,0","75",",,0",,,"  180",",,X","  200",",,X","0.0",",,0","21.9",",,X","25.1",",,X",,,,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-21","12.75",",,W"," 1428",",,X"," 1311",",,W","0.54",",,0,2400","0.0",",,0,","0.0",",,0,",,,"88",",,0","73",",,0",,,"  180",",,X","  180",",,X","0.0",",,0","32.0",",,X","40.0",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-22","6.93",",,W"," 0159",",,X"," 0158",",,W","0.57",",,0,2400","0.0",",,0,","0.0",",,0,",,,"85",",,0","72",",,0",,,"  300",",,X","  300",",,X","0.0",",,0","19.9",",,X","23.9",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-23","5.37",",,W"," 1643",",,X"," 1620",",,W","0.01",",,0,2400","0.0",",,0,","0.0",",,0,",,,"84",",,0","74",",,0",,,"  190",",,X","  190",",,X","0.0",",,0","17.9",",,X","21.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-24","5.82",",,W"," 1439",",,X"," 0557",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"85",",,0","71",",,0",,,"  200",",,X","   10",",,X","0.0",",,0","14.1",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-25","8.72",",,W"," 1958",",,X"," 0611",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"84",",,0","70",",,0",,,"  210",",,X","  220",",,X","0.0",",,0","15.0",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-26","14.32",",,W"," 1721",",,X"," 1418",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"89",",,0","73",",,0",,,"  260",",,X","  280",",,X","0.0",",,0","21.9",",,X","28.0",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-27","7.61",",,W"," 0615",",,X"," 1326",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"77",",,0","68",",,0",,,"   30",",,X","  210",",,X","0.0",",,0","15.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-28","6.71",",,W"," 2242",",,X"," 2241",",,W","1.47",",,0,2400","0.0",",,0,","0.0",",,0,",,,"73",",,0","63",",,0",,,"  160",",,X","  150",",,X","0.0",",,0","16.1",",,X","19.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-29","8.50",",,W"," 0846",",,X"," 0319",",,W","0.06",",,0,2400","0.0",",,0,","0.0",",,0,",,,"74",",,0","67",",,0",,,"  100",",,X","  150",",,X","0.0",",,0","15.0",",,X","19.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-30","8.95",",,W"," 2031",",,X"," 2030",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"81",",,0","67",",,0",,,"  300",",,X","  290",",,X","0.0",",,0","17.9",",,X","23.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-08-31","8.28",",,W"," 1614",",,X"," 2058",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"75",",,0","60",",,0",,,"  360",",,X","   10",",,X","0.0",",,0","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-01","7.61",",,W"," 1203",",,X"," 1056",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"75",",,0","57",",,0",,,"   70",",,X","   40",",,X","0.0",",,0","16.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-02","5.14",",,W"," 1232",",,X"," 1231",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"75",",,0","57",",,0",,,"  170",",,X","  170",",,X","0.0",",,0","14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-03","6.04",",,W"," 1350",",,X"," 0707",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"79",",,0","58",",,0",,,"  130",",,X","   40",",,X","0.0",",,0","14.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-04","7.61",",,W"," 1547",",,X"," 0526",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"85",",,0","60",",,0",,,"  200",",,X","   30",",,X","0.0",",,0","15.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-05","5.37",",,W"," 1148",",,X"," 1235",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"86",",,0","69",",,0",,,"   20",",,X","   30",",,X","0.0",",,0","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-06","12.30",",,W"," 1516",",,X"," 1521",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"76",",,0","64",",,0",,,"  130",",,X","  130",",,X","0.0",",,0","23.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-07","7.16",",,W"," 1448",",,X"," 1022",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"74",",,0","59",",,0",,,"  140",",,X","   90",",,X","0.0",",,0","14.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-08","4.25",",,W"," 1334",",,X"," 1311",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"75",",,0","62",",,0",,,"  230",",,X","  250",",,X","0.0",",,0","8.9",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-09","9.84",",,W"," 2107",",,X"," 2030",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"78",",,0","63",",,0",,,"   60",",,X","   80",",,X","0.0",",,0","19.9",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-10","14.76",",,W"," 1040",",,X"," 1037",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"72",",,0","61",",,0",,,"   60",",,X","   50",",,X","0.0",",,0","23.0",",,X","30.0",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-11","17.00",",,W"," 0802",",,X"," 0807",",,W","0.94",",,0,2400","0.0",",,0,","0.0",",,0,",,,"67",",,0","59",",,0",,,"   40",",,X","   50",",,X","0.0",",,0","31.1",",,X","38.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-12","5.37",",,W"," 0834",",,X"," 2358",",,W","0.11",",,0,2400","0.0",",,0,","0.0",",,0,",,,"69",",,0","64",",,0",,,"  110",",,X","  360",",,X","0.0",",,0","10.1",",,X","12.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-13","10.07",",,W"," 1830",",,X"," 1826",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"82",",,0","65",",,0",,,"  330",",,X","  330",",,X","0.0",",,0","19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-14","8.72",",,W"," 1632",",,X"," 1631",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"79",",,0","62",",,0",,,"  270",",,X","  270",",,X","0.0",",,0","19.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-15","6.71",",,W"," 0832",",,X"," 1629",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"82",",,0","64",",,0",,,"  340",",,X","  200",",,X","0.0",",,0","17.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-16","10.51",",,W"," 1517",",,X"," 1517",",,W","0.08",",,0,2400","0.0",",,0,","0.0",",,0,",,,"69",",,0","62",",,0",,,"   80",",,X","  100",",,X","0.0",",,0","19.9",",,X","23.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-17","8.72",",,W"," 0601",",,X"," 1552",",,W","0.01",",,0,2400","0.0",",,0,","0.0",",,0,",,,"67",",,0","54",",,0",,,"   50",",,X","   80",",,X","0.0",",,0","19.9",",,X","38.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-18","12.97",",,W"," 1306",",,X"," 2257",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"76",",,0","54",",,0",,,"  230",",,X","  340",",,X","0.0",",,0","23.9",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-19","7.83",",,W"," 0140",",,X"," 1216",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"71",",,0","54",",,0",,,"  330",",,X","  340",",,X","0.0",",,0","21.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-20","6.04",",,W"," 0726",",,X",,,"0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"72",",,0","50",",,0",,,"  190",",,Z",,,"0.0",",,0","13.0",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-21","5.82",",,W"," 1514",",,X"," 1116",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"72",",,0","55",",,0",,,"  150",",,X","  210",",,X","0.0",",,0","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-22","4.47",",,W"," 1724",",,X"," 1722",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"73",",,0","63",",,0",,,"  180",",,X","  180",",,X","0.0",",,0","12.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-23","6.71",",,W"," 1636",",,X"," 1543",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"78",",,0","67",",,0",,,"  190",",,X","  190",",,X","0.0",",,0","16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-24","10.29",",,W"," 1235",",,X"," 1005",",,W","0.03",",,0,2400","0.0",",,0,","0.0",",,0,",,,"85",",,0","65",",,0",,,"  330",",,X","  320",",,X","0.0",",,0","19.9",",,X","25.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-25","13.42",",,W"," 1034",",,X"," 0948",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"71",",,0","56",",,0",,,"   10",",,X","   10",",,X","0.0",",,0","23.0",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-26","10.29",",,W"," 1245",",,X"," 1349",",,W","0.07",",,0,2400","0.0",",,0,","0.0",",,0,",,,"64",",,0","54",",,0",,,"  150",",,X","  140",",,X","0.0",",,0","17.0",",,X","23.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-27","9.84",",,W"," 2012",",,X"," 2005",",,W","1.41",",,0,2400","0.0",",,0,","0.0",",,0,",,,"69",",,0","61",",,0",,,"  250",",,X","  250",",,X","0.0",",,0","25.1",",,X","31.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-28","14.09",",,W"," 1421",",,X"," 1735",",,W","0.51",",,0,2400","0.0",",,0,","0.0",",,0,",,,"72",",,0","60",",,0",,,"  180",",,X","  300",",,X","0.0",",,0","32.0",",,X","44.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-29","17.67",",,W"," 1246",",,X"," 1034",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"70",",,0","57",",,0",,,"  250",",,X","  240",",,X","0.0",",,0","29.1",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-09-30","13.65",",,W"," 1111",",,X"," 1111",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"62",",,0","50",",,0",,,"  310",",,X","  310",",,X","0.0",",,0","21.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-10-01","10.07",",,W"," 1317",",,X"," 1506",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"59",",,0","49",",,0",,,"  260",",,X","  260",",,X","0.0",",,0","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-10-02","11.18",",,W"," 2043",",,X"," 1755",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"66",",,0","43",",,0",,,"  160",",,X","  140",",,X","0.0",",,0","21.0",",,X","28.0",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-10-03","8.28",",,W"," 0840",",,X"," 1438",",,W","1.80",",,0,2400","0.0",",,0,","0.0",",,0,",,,"69",",,0","62",",,0",,,"  190",",,Z","  270",",,Z","0.0",",,0","13.0",",,Z","17.0",",,Z","    1",",,W",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-10-04","7.38",",,W"," 2312",",,X"," 2311",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"72",",,0","58",",,0",,,"  290",",,X","  290",",,X","0.0",",,0","17.9",",,X","23.0",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-10-05","13.20",",,W"," 1453",",,X"," 1450",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"68",",,0","54",",,0",,,"  300",",,X","  290",",,X","0.0",",,0","23.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-10-06","10.96",",,W"," 2359",",,X"," 2359",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"67",",,0","51",",,0",,,"  180",",,X","  180",",,X","0.0",",,0","21.0",",,X","25.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-10-07","21.70",",,W"," 1218",",,X"," 1218",",,W","0.08",",,0,2400","0.0",",,0,","0.0",",,0,",,,"73",",,0","58",",,0",,,"  290",",,X","  290",",,X","0.0",",,0","42.9",",,X","55.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-10-08","12.30",",,W"," 0004",",,X"," 0111",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"67",",,0","54",",,0",,,"  300",",,X","  290",",,X","0.0",",,0","25.1",",,X","36.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2009-10-09","9.62",",,W"," 1318",",,X"," 1317",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"72",",,0","58",",,0",,,"  200",",,X","  200",",,X","0.0",",,0","21.9",",,X","25.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
